id,target
250,0.6902776663453499
251,0.4419858969964632
252,0.7173695839111183
253,0.7924132303646287
254,0.2448672026168054
255,0.3550507330422661
256,0.4110175221732064
257,0.31644470747519954
258,0.7530659963281153
259,0.2576462545018456
260,0.7174292882015999
261,0.40516411499517935
262,0.2358241798650689
263,0.6352087184399459
264,0.33902894352070634
265,0.8655759951409981
266,0.4586511292407057
267,0.8569465210156031
268,0.45545675077251896
269,0.30556034134931387
270,0.6753516388765801
271,0.7803665310818609
272,0.5508656358748584
273,0.39772895487205906
274,0.4010549821537821
275,0.6706862311838753
276,0.06270933867368497
277,0.8244456955769774
278,0.6504967205147816
279,0.6977989306770952
280,0.3333856418300942
281,0.25713298549501784
282,0.5003528180448068
283,0.19458603294656324
284,0.7301547252007458
285,0.322990552495753
286,0.5221178256086267
287,0.5614335294505612
288,0.8449949826556007
289,0.9312125350370164
290,0.5230662323274731
291,0.30236754553777984
292,0.6761292499164284
293,0.5482570980332457
294,0.5642863568671165
295,0.8503878875889467
296,0.7596391472971803
297,0.6158529976574727
298,0.6104798207897345
299,0.40304423074679174
300,0.4533762894395327
301,0.6302377220108859
302,0.6411283457312347
303,0.7920093559865709
304,0.6605116003689677
305,0.6407028927206309
306,0.9512232359148542
307,0.8442416534343722
308,0.9088755451968193
309,0.22141670905006994
310,0.7810763391984773
311,0.7657529971516384
312,0.9046366153663472
313,0.7996255747188497
314,0.17368812404153516
315,0.19521767673384804
316,0.8585272247346248
317,0.8047773203839267
318,0.13770089838804384
319,0.8409851242103676
320,0.6609871550960521
321,0.4160661128996064
322,0.49799681707117527
323,0.8358733891586533
324,0.7803354588354109
325,0.5343971296163492
326,0.31565655176967916
327,0.4868146073494923
328,0.5807920437024467
329,0.6562775361725288
330,0.1987937353744932
331,0.5116675163312813
332,0.3281315295532331
333,0.12120538668266934
334,0.9501387757328109
335,0.7753020087815805
336,0.45051267443575527
337,0.6754515264071641
338,0.6999730135855755
339,0.19882326754723276
340,0.8502982674147452
341,0.27578251762505546
342,0.4269712814553427
343,0.802776305207519
344,0.9245598195154712
345,0.6234018889640359
346,0.5743482354608295
347,0.6225400974087923
348,0.7334347398513388
349,0.6896274116623795
350,0.7611846369405454
351,0.7818507470659524
352,0.4010550264504334
353,0.4807921709601567
354,0.8614626479030714
355,0.7490057222943156
356,0.11551432370404886
357,0.4052722880680823
358,0.5912537795769238
359,0.6973318951769835
360,0.8800992992669239
361,0.5110638720001967
362,0.19978703814077436
363,0.7917501028347824
364,0.6547285192996788
365,0.15236125637638476
366,0.6199546940046363
367,0.5908376847049228
368,0.133086534976272
369,0.7490955859970814
370,0.48447334723502156
371,0.8426585650696176
372,0.19742727431664692
373,0.4673210565136885
374,0.8884475209532757
375,0.8514542474900868
376,0.16722247528306788
377,0.42563709797528493
378,0.7214800695071353
379,0.3312565841028669
380,0.6044019432117287
381,0.9443934764937745
382,0.7809915707592863
383,0.9356203452476565
384,0.7042990647459291
385,0.7211248295535234
386,0.9432782395798015
387,0.6206483530291519
388,0.15205033319064762
389,0.13885724938616997
390,0.9177873407840467
391,0.3896655010434787
392,0.7116872481512262
393,0.5050291859401668
394,0.7569586814945439
395,0.8519668759802461
396,0.18826112215790855
397,0.32052592597881624
398,0.7962527610754482
399,0.7390876437603833
400,0.6138834242851777
401,0.6893554205212568
402,0.19501565143481836
403,0.5297445526366655
404,0.3730577510294663
405,0.7826454588824464
406,0.6760349832389366
407,0.2684491995461342
408,0.32699984852842406
409,0.6117268910662033
410,0.9495317755696246
411,0.7633574699363921
412,0.29400343154630676
413,0.8061560731752833
414,0.8214208667556445
415,0.7913993561701588
416,0.5334455095089882
417,0.6801864852281447
418,0.29496350792575177
419,0.9170630694523373
420,0.824988071923184
421,0.354975413244492
422,0.5084164482667325
423,0.9712391231155312
424,0.54970748410836
425,0.22803845907244746
426,0.3568481938090081
427,0.5360653702303162
428,0.9073243858344078
429,0.17593156532129675
430,0.6018448311689389
431,0.645785960332254
432,0.6057242499820573
433,0.7867378136925325
434,0.8663812661193525
435,0.13388945154041382
436,0.38881016251684253
437,0.5244666329981793
438,0.8157979911687789
439,0.7254598595718873
440,0.28398677000159483
441,0.2262767760266339
442,0.6583063032393669
443,0.26695883986951763
444,0.669259101507933
445,0.15748813537759654
446,0.9274298942741516
447,0.20197829021523417
448,0.3600430835683271
449,0.6808701655329121
450,0.05864798980417539
451,0.785788080041178
452,0.3992988556760169
453,0.22379153534253304
454,0.8589607832773559
455,0.580046639982293
456,0.5602115140778514
457,0.33697138308644253
458,0.4945353203687285
459,0.7083331338570208
460,0.7809545228547841
461,0.7705368363464719
462,0.4842476286438949
463,0.17656892659917972
464,0.6858210717955593
465,0.8700692612094142
466,0.9259844649730894
467,0.7227547899812631
468,0.9261224866409021
469,0.38043285028240736
470,0.3811304540305415
471,0.5053009565270575
472,0.5077523798814698
473,0.37721080280597896
474,0.9492913830240418
475,0.43313382048995236
476,0.7171985141084557
477,0.9568432054923672
478,0.9636297143170343
479,0.7724242604764074
480,0.3643539384240786
481,0.32833285219911507
482,0.8970741115379461
483,0.26754711242689894
484,0.46129871290480823
485,0.48762973296192824
486,0.4802953177977533
487,0.4748654777358508
488,0.6374039280461401
489,0.8973901191460875
490,0.37290140738196076
491,0.3638618371003052
492,0.1818104750644967
493,0.9220110845282325
494,0.6771732419614774
495,0.3323620068045655
496,0.5576089687105992
497,0.32166688194574156
498,0.3307449855998237
499,0.5519564216746787
500,0.9561326477641705
501,0.820454751379002
502,0.6465117698565691
503,0.7518595959114983
504,0.7262207901956124
505,0.924067970519236
506,0.31307786855023345
507,0.13879752841985823
508,0.4811609488438062
509,0.8546195173594934
510,0.5732399589204555
511,0.7938970280479218
512,0.4548038088624901
513,0.6989147243451796
514,0.3388156970069248
515,0.6798982494653225
516,0.7568260841274774
517,0.23205013640809924
518,0.7331123738475132
519,0.44863002137668384
520,0.2315355336782648
521,0.6641960642478645
522,0.7814877082963185
523,0.4345183950874945
524,0.5590553708694591
525,0.8126188559265767
526,0.6102181399897747
527,0.4159243339690777
528,0.6308849964784959
529,0.7189597654993962
530,0.5587289037884621
531,0.958531547110231
532,0.49564788428186113
533,0.3556288757563899
534,0.5089108914091064
535,0.8248600146117477
536,0.7460614579603501
537,0.52926519811158
538,0.18083050489916375
539,0.9501612661197597
540,0.7307119528074072
541,0.5098453194825965
542,0.8092686030281142
543,0.9151197729583003
544,0.4436962649510997
545,0.5562388628583824
546,0.6647885253347098
547,0.6324272202760185
548,0.831565522610458
549,0.7263777611078144
550,0.8926929508793855
551,0.8090473856209522
552,0.42207897006809203
553,0.7284165471697557
554,0.17522597410977137
555,0.2876955997287663
556,0.9666972454171827
557,0.7336675049544832
558,0.3465067899937759
559,0.5246294702408315
560,0.380019671448683
561,0.5965153921503165
562,0.6776144789417167
563,0.8863581017362707
564,0.32666317899004416
565,0.8791974341667976
566,0.21168653584032873
567,0.48886487802251233
568,0.5544294514738616
569,0.23903537632554867
570,0.6650212402133313
571,0.8397672980723624
572,0.2107400117802975
573,0.811544619596281
574,0.20691219457969073
575,0.7237093224480592
576,0.2919724509176991
577,0.5161277525616386
578,0.35926990403263886
579,0.8391512351757697
580,0.7419285481520275
581,0.731153598918587
582,0.8233970560314987
583,0.3533701925653211
584,0.9374721738157782
585,0.1786148456289845
586,0.5922044740887672
587,0.6854930917254556
588,0.42621328281887366
589,0.36859656145810005
590,0.9403364277179623
591,0.6662250870623813
