id,target
250,0.7483180373884045
251,0.6738879700607641
252,0.7346815191605026
253,0.7110875991353618
254,0.5761803391512127
255,0.4779961675528921
256,0.5655654158041845
257,0.2608342323796289
258,0.8231453479092503
259,0.39305906591789835
260,0.7217683138484744
261,0.4411866309169793
262,0.4653774754370162
263,0.9178626974312417
264,0.3379994148301847
265,0.8937819468325471
266,0.5291203910579019
267,1.0
268,0.5750486865327937
269,0.3995134598099933
270,0.7078801474527293
271,0.874951179549104
272,0.6160573834121801
273,0.4867958784248999
274,0.3782772986911996
275,0.657127601946002
276,0.019298808866497486
277,0.8242430227768441
278,0.8254138769901433
279,0.8525790452769508
280,0.5351436140009486
281,0.5036621709215378
282,0.5560552335657891
283,0.18520475215741122
284,0.6963271365484531
285,0.46159322815171083
286,0.46308704893066643
287,0.5059057065367736
288,0.702362762456656
289,1.0
290,0.6049795162047504
291,0.5601014473406126
292,0.6987257636231862
293,0.5817782057691661
294,0.5586196865255122
295,0.7281169532366414
296,0.7043564305963015
297,0.8170753583696476
298,0.7427376548140899
299,0.4947186089433736
300,0.6065454031332485
301,0.7097969126423078
302,0.7833740554867834
303,0.7551731562633124
304,0.5960276100930059
305,0.6054777583874581
306,1.0
307,0.7553276305632362
308,1.0
309,0.29650101134662005
310,0.9037797835168209
311,0.862544096534476
312,0.9871766198935441
313,0.8092983827916232
314,0.30768219233670496
315,0.33321179574545545
316,0.765792248848439
317,0.7836470988916201
318,0.1772906135268194
319,0.8124932723420872
320,0.7569577684238735
321,0.585687059428054
322,0.5429997447719236
323,0.8799313371458866
324,0.7386268179176325
325,0.6952680012884674
326,0.5304088281522669
327,0.5875763954023299
328,0.5742304902275894
329,0.6244258105876713
330,0.3301260147981022
331,0.5055614169917357
332,0.3369830173109055
333,0.21550474435080919
334,0.8935050914587686
335,0.7289214331852967
336,0.5529727522613899
337,0.6851964746621692
338,0.656916774456786
339,0.3460031368211779
340,0.8183480200947062
341,0.33253774011900844
342,0.7217107759653023
343,0.8446163447955635
344,0.9392271245111478
345,0.5962140954914167
346,0.6153367457950676
347,0.5748233084609149
348,0.779664119226687
349,0.759556073718905
350,0.6925065401502501
351,0.7220281501886249
352,0.601727113767207
353,0.5226721387393884
354,0.6523840181618423
355,0.7793230483101331
356,0.2678089578759706
357,0.4887781850985623
358,0.7186883468804203
359,0.7439353300827911
360,0.9487936604227407
361,0.6788433645457322
362,0.35319891878793364
363,0.7779595532204313
364,0.7417801863762495
365,0.05325830542713328
366,0.6876052779973115
367,0.74262835027384
368,0.3271144637019733
369,0.8573661485792893
370,0.5595379640616552
371,0.8210879947852623
372,0.2637866691557415
373,0.5980643388343353
374,0.6859243017759975
375,0.9165753901330064
376,0.34610998095376116
377,0.4894901499507206
378,0.7692405521394644
379,0.38522811522995
380,0.6074923754237254
381,0.9289335119514148
382,0.7664335693676604
383,0.9965603949084924
384,0.579727207565518
385,0.7071155549018897
386,0.990899011006503
387,0.7222444899181366
388,0.042498722442985915
389,0.28497638010261095
390,0.8378054567615756
391,0.3891548959141403
392,0.6684217186183486
393,0.6665287933232067
394,0.7902810001379137
395,0.8645488679835953
396,0.3002687568451105
397,0.5287084832936382
398,0.8041358836722587
399,0.6854503321168292
400,0.5542145992436659
401,0.5658577644338516
402,0.259745933905519
403,0.42603979821396
404,0.5158470881005557
405,0.8955206467178083
406,0.6270593471894291
407,0.2550992632684128
408,0.3627132987936567
409,0.6271403825805049
410,0.880165055536462
411,0.8385028419092653
412,0.5759362264423592
413,0.8251042811378595
414,0.9384881748329554
415,0.7102512918714778
416,0.6238281042472549
417,0.6989409698568018
418,0.43030062651487394
419,0.7218811791352455
420,0.7971114273692479
421,0.5494240681817287
422,0.47391364396662194
423,1.0
424,0.7200031834447443
425,0.44151903469098897
426,0.4928700859872224
427,0.6519868645420298
428,0.9154905558141433
429,0.3514736941301879
430,0.5496656169503229
431,0.5630298869553237
432,0.6884545622114147
433,0.7746971091122004
434,0.8781630766503838
435,0.16810628275226813
436,0.4713294588591959
437,0.4965710356866234
438,0.8098272972685708
439,0.6264182967664427
440,0.3781105733475881
441,0.35078092248880266
442,0.732183070350215
443,0.3804003715677157
444,0.6163923630977697
445,0.23900624515752822
446,0.9631979902808114
447,0.42004513724804016
448,0.544672094661841
449,0.6516295407471235
450,0.0
451,0.6424955023511368
452,0.5545910124059188
453,0.29707522595374114
454,0.616088645532677
455,0.6825961349156899
456,0.620513503927957
457,0.43782302783668203
458,0.5577639095463904
459,0.7457861128958785
460,0.7297431800948826
461,0.873931483896681
462,0.50257978357535
463,0.306730345130826
464,0.6869864271989446
465,0.8536214185877379
466,0.9208446775568155
467,0.5700157067812173
468,0.9744223569012214
469,0.40137246812278976
470,0.44585806253942295
471,0.559892126625401
472,0.7836375859479681
473,0.4771340973659608
474,1.0
475,0.6454584591349354
476,0.7842165322580978
477,1.0
478,1.0
479,0.7863597963761962
480,0.4894632364723739
481,0.5793576264694864
482,0.9357696819390384
483,0.2841432678191231
484,0.5986539071069588
485,0.5242296918033831
486,0.5953268647775454
487,0.7507695687002676
488,0.7998159252593162
489,0.9137650046669985
490,0.572478086633966
491,0.4621856006502307
492,0.27751346371165964
493,0.9739410053386205
494,0.7561581025822008
495,0.44029435834915537
496,0.6862976403181561
497,0.47537734048181446
498,0.405319372485489
499,0.7207899517160975
500,1.0
501,0.7611522216653077
502,0.5518240130305939
503,0.7987690896548413
504,0.7148633661551567
505,0.9007660721755769
506,0.5713387583747852
507,0.39141591233750384
508,0.5748426745977292
509,0.9221669209946011
510,0.823977242532872
511,0.633635586221299
512,0.481877356587026
513,0.7814808555121664
514,0.5216761068226513
515,0.6128195088618095
516,0.6787171669632052
517,0.44506957734128183
518,0.7539945988941263
519,0.6187132657454489
520,0.33971762100512687
521,0.6481765102963498
522,0.8553934058734967
523,0.4288417158910633
524,0.7166950499717553
525,0.8026155096282375
526,0.6333777803226751
527,0.5540648701087748
528,0.590905428276079
529,0.7607775584778816
530,0.5147957820202239
531,1.0
532,0.7053885195883928
533,0.5644019788099451
534,0.6270844986992742
535,0.9324509936261012
536,0.7917241203190252
537,0.4640971818685189
538,0.30338568847950176
539,1.0
540,0.8371768219063036
541,0.4782449414399792
542,0.7581690251217015
543,0.9121737163365812
544,0.4049529036017982
545,0.7803354258675741
546,0.6726473840760373
547,0.7824211824593394
548,0.7770161562171485
549,0.72365380438863
550,0.9167363923146885
551,0.8371837114815653
552,0.5662999989938688
553,0.7663246621800345
554,0.2971778408405066
555,0.41068878703348816
556,1.0
557,0.8389757891871518
558,0.514814881643108
559,0.6153029932303467
560,0.5843825020175504
561,0.6732992792237539
562,0.5933867198149994
563,0.7607476623673595
564,0.49301904604734964
565,0.9551671238487189
566,0.45878780778917594
567,0.49630423168457816
568,0.6002810390853754
569,0.3662189211724343
570,0.8427534554435285
571,0.8685341049702295
572,0.4238193191558581
573,0.9392899015612474
574,0.2989336050689541
575,0.841486808531271
576,0.33172998422206795
577,0.6430560891275128
578,0.49810868429591404
579,0.9008563644904448
580,0.5987887844103731
581,0.7247805963945351
582,0.9331826739883655
583,0.4499632135555849
584,1.0
585,0.27323678187081624
