id,target
250,0.6837740337466878
251,0.4696382500684618
252,0.703264619786415
253,0.7798165522332062
254,0.3041151234262469
255,0.3874562641206043
256,0.4362243799391341
257,0.34537554029407924
258,0.7441074010527448
259,0.30513433229673026
260,0.7048128621846217
261,0.42575179932162793
262,0.27550593334949247
263,0.647262383653259
264,0.38539470203766
265,0.8423407775510221
266,0.4951011576354373
267,0.82723834566598
268,0.4755358930867069
269,0.34912427927867784
270,0.660978324102603
271,0.7749272642378866
272,0.5661840581485238
273,0.434787123369774
274,0.4304428772991672
275,0.6799308184424465
276,0.1120103733878987
277,0.8033777423357797
278,0.6566471072773231
279,0.6903644061669048
280,0.3733605480819512
281,0.3041946467699834
282,0.5166474661372793
283,0.25506712478276683
284,0.7185737384738669
285,0.36045236791493385
286,0.5403926319079297
287,0.579735242815997
288,0.8335990634096442
289,0.8998539382912624
290,0.5411007249451293
291,0.34175810372778603
292,0.6729703664179616
293,0.5735619128983311
294,0.5705383080711609
295,0.825662545155367
296,0.7485466815128302
297,0.6220450384339815
298,0.6213080827958173
299,0.4328625905848033
300,0.4786070711380217
301,0.6328875239447819
302,0.6442543386635551
303,0.7814084114160619
304,0.6589058390960977
305,0.6549491476434767
306,0.9187196633890652
307,0.8238686246247386
308,0.8798647199644704
309,0.27198018623632814
310,0.7686300132669595
311,0.7503521832959399
312,0.8782275161718334
313,0.7845269795050864
314,0.21876078572435034
315,0.2525079693129806
316,0.8417894131188267
317,0.7829186404633472
318,0.187128190381268
319,0.814471446131397
320,0.6558950047818098
321,0.4465868918869068
322,0.5174664646854732
323,0.8191597473504255
324,0.7783239003136669
325,0.5387299284012574
326,0.3510568958887321
327,0.5063351110087064
328,0.5827508412817809
329,0.6546804663606932
330,0.24398811449752683
331,0.5292871633117227
332,0.3543153155851319
333,0.17225114280954468
334,0.9257130987532628
335,0.7608159958205012
336,0.47609111995985187
337,0.6652307287695332
338,0.6971022005225176
339,0.24658434924446956
340,0.833868544532939
341,0.31703920795590107
342,0.45483593916812304
343,0.7781434539928473
344,0.8948652212506638
345,0.6263707620352329
346,0.5896321475496386
347,0.6236436529740214
348,0.736424209629109
349,0.6918698657056007
350,0.7557360145177745
351,0.7641720353009605
352,0.4251254529529808
353,0.5013514970382504
354,0.8402042180829374
355,0.723165259078308
356,0.1597601075979646
357,0.42663201857895455
358,0.6028640255304648
359,0.6795021525414933
360,0.853205468780976
361,0.5265512950276439
362,0.2545913786689796
363,0.7779597508592371
364,0.6401160745282752
365,0.20495119215024188
366,0.6228699940942579
367,0.5916838848746655
368,0.18309278339594345
369,0.7373572549076788
370,0.49883034242499347
371,0.8141182561820646
372,0.2519751858771201
373,0.49040973322602016
374,0.8648176175506431
375,0.8404398751539951
376,0.22915075866612883
377,0.4532863806668365
378,0.7035115552175383
379,0.36000849523860495
380,0.6109996974945177
381,0.9263683953652436
382,0.7606598338485401
383,0.9074459417731818
384,0.693866698059026
385,0.7012553442738826
386,0.9206854417190204
387,0.6283276234409205
388,0.20305528149147223
389,0.1933152203404664
390,0.8870824001647378
391,0.4109196192769969
392,0.7064177976609158
393,0.5211849477541153
394,0.7474422943483283
395,0.8274367098540851
396,0.24628867966566892
397,0.36493463932413195
398,0.7778013197577713
399,0.7272890859986796
400,0.6116381659588053
401,0.6866238396324552
402,0.24497768452532181
403,0.5516111980830442
404,0.4108848983951876
405,0.7622915134280626
406,0.6712874056976885
407,0.29733798621273816
408,0.3747987342425858
409,0.6193642083377806
410,0.9365999180119361
411,0.7498421013175441
412,0.3468860384396737
413,0.7922107220761218
414,0.8156151600789208
415,0.7803083747245174
416,0.5473352993632175
417,0.6838970689776672
418,0.33161694301235256
419,0.8910323249010899
420,0.8042292691266054
421,0.3798890522529077
422,0.5382292417401063
423,0.9351379352498268
424,0.5614991238482543
425,0.2726312046040882
426,0.38598296693358325
427,0.5569955155478084
428,0.8864700604633703
429,0.22987497037471533
430,0.606365210815997
431,0.6426703781497886
432,0.6069924450857749
433,0.7745364111621825
434,0.8448531607627625
435,0.1880641623162116
436,0.40823251784685477
437,0.5229529811218002
438,0.8085983995288927
439,0.7270545984211149
440,0.3212645219436071
441,0.27036130768713806
442,0.6552975776184384
443,0.32228340183994925
444,0.6511625895814527
445,0.21704876934405318
446,0.8899122182559384
447,0.2473735388721401
448,0.402163403632395
449,0.6761936293900087
450,0.11515591860109231
451,0.7742432440410251
452,0.43787550998475133
453,0.2830697668942149
454,0.8341785371466026
455,0.5882421598895964
456,0.5608319042631433
457,0.3800037539660875
458,0.510448864609546
459,0.7108815049609918
460,0.766652524435765
461,0.7489385408684327
462,0.5055027975489086
463,0.23022969255175219
464,0.6849209422356527
465,0.8571639609780901
466,0.8963431287802591
467,0.7224739417473857
468,0.8890375858260495
469,0.41340759392528803
470,0.40681377407798125
471,0.5101213427978384
472,0.5354475222269556
473,0.42520492118764885
474,0.9299930651484102
475,0.44511104704949567
476,0.7134023281559619
477,0.9298755626755661
478,0.9360397094022724
479,0.7589011376548552
480,0.39680925068489936
481,0.3634048690057218
482,0.8761227695864413
483,0.32321287992127445
484,0.5010437720491003
485,0.5246980021857574
486,0.5083020618838653
487,0.5016167297152304
488,0.6457093881989074
489,0.8816627466315583
490,0.4061059512677535
491,0.39734313662210186
492,0.22891563753045102
493,0.8925506758530475
494,0.6799940959270008
495,0.36246060318273243
496,0.5589952906965825
497,0.3612525684326738
498,0.36515286948840386
499,0.5645617501351251
500,0.9412811018466697
501,0.8049943489401694
502,0.6547188028987885
503,0.7378976961718977
504,0.7191190428260305
505,0.9106016048992243
506,0.3595013147722216
507,0.19925599961217
508,0.507541002046297
509,0.8359000365346124
510,0.5814782089081159
511,0.7847093122864193
512,0.47064261902717497
513,0.6999142205480948
514,0.37390147008936614
515,0.6705151729856516
516,0.7413593134824703
